user_id,signup_date,cohort_month,variant,visited_site,added_to_cart,started_checkout,completed_purchase,revenue,month_1_active,month_2_active,month_3_active
U105147,2026-06-20,2026-06,control,1,1,0,0,0.0,0,0,0
U105148,2026-05-23,2026-05,control,1,0,0,0,0.0,1,1,1
U105149,2026-03-07,2026-03,control,1,1,0,0,0.0,0,0,0
U105150,2026-04-11,2026-04,treatment,1,1,1,1,95.86,0,0,0
U105151,2026-03-22,2026-03,control,1,0,0,0,0.0,0,0,0
U105152,2026-06-21,2026-06,treatment,1,0,0,0,0.0,0,0,0
U105153,2026-06-06,2026-06,treatment,1,0,0,0,0.0,1,1,1
U105154,2026-05-29,2026-05,treatment,1,0,0,0,0.0,1,1,1
U105155,2026-04-09,2026-04,control,1,0,0,0,0.0,1,1,1
U105156,2026-03-19,2026-03,treatment,1,0,0,0,0.0,0,0,0
U105157,2026-06-06,2026-06,treatment,1,1,1,1,44.24,0,0,0
U105158,2026-05-04,2026-05,treatment,1,0,0,0,0.0,0,0,0
U105159,2026-03-27,2026-03,control,1,0,0,0,0.0,1,1,1
U105160,2026-05-22,2026-05,treatment,1,1,0,0,0.0,0,0,0
U105161,2026-02-06,2026-02,treatment,1,1,1,0,0.0,0,0,0
U105162,2026-04-13,2026-04,treatment,1,1,1,0,0.0,0,0,0
U105163,2026-05-04,2026-05,treatment,1,1,0,0,0.0,0,0,0
U105164,2026-03-11,2026-03,treatment,1,0,0,0,0.0,0,0,0
U105165,2026-06-28,2026-06,treatment,1,0,0,0,0.0,0,0,0
U105166,2026-03-24,2026-03,treatment,1,0,0,0,0.0,1,1,1
U105167,2026-03-06,2026-03,treatment,1,1,1,0,0.0,0,0,0
U105168,2026-03-23,2026-03,treatment,1,0,0,0,0.0,0,0,0
U105169,2026-06-07,2026-06,control,1,1,1,1,21.81,0,0,0
U105170,2026-04-28,2026-04,control,1,0,0,0,0.0,0,0,0
U105171,2026-05-16,2026-05,control,1,0,0,0,0.0,0,0,0
U105172,2026-01-27,2026-01,control,1,0,0,0,0.0,0,0,0
U105173,2026-02-03,2026-02,control,1,1,1,1,122.53,0,0,0
U105174,2026-05-01,2026-05,control,1,0,0,0,0.0,0,0,0
U105175,2026-06-12,2026-06,treatment,1,0,0,0,0.0,1,1,1
U105176,2026-06-19,2026-06,control,1,0,0,0,0.0,0,0,0
U105177,2026-02-23,2026-02,control,1,0,0,0,0.0,1,1,1
U105178,2026-05-13,2026-05,treatment,1,1,1,0,0.0,0,0,0
U105179,2026-06-22,2026-06,treatment,1,0,0,0,0.0,1,1,1
U105180,2026-04-23,2026-04,treatment,1,0,0,0,0.0,0,0,0
U105181,2026-06-13,2026-06,treatment,1,1,1,1,63.28,1,1,1
U105182,2026-03-07,2026-03,control,1,0,0,0,0.0,0,0,0
U105183,2026-06-24,2026-06,control,1,0,0,0,0.0,0,0,0
U105184,2026-06-06,2026-06,control,1,0,0,0,0.0,0,0,0
U105185,2026-06-24,2026-06,control,1,0,0,0,0.0,0,0,0
U105186,2026-05-29,2026-05,control,1,0,0,0,0.0,1,1,1
U105187,2026-04-19,2026-04,treatment,1,1,1,0,0.0,0,0,0
U105188,2026-06-24,2026-06,control,1,1,0,0,0.0,1,1,1
U105189,2026-04-05,2026-04,control,1,0,0,0,0.0,0,0,0
U105190,2026-04-14,2026-04,control,1,1,1,1,109.96,1,1,1
U105191,2026-05-31,2026-05,treatment,1,0,0,0,0.0,0,0,0
U105192,2026-06-07,2026-06,control,1,0,0,0,0.0,0,0,0
U105193,2026-06-23,2026-06,control,1,1,0,0,0.0,0,0,0
U105194,2026-03-23,2026-03,control,1,0,0,0,0.0,0,0,0
U105195,2026-06-10,2026-06,control,1,0,0,0,0.0,1,1,1
U105196,2026-06-04,2026-06,control,1,1,1,0,0.0,0,0,0
U105197,2026-02-15,2026-02,treatment,1,0,0,0,0.0,1,1,1
U105198,2026-04-23,2026-04,control,1,0,0,0,0.0,0,0,0
U105199,2026-04-06,2026-04,treatment,1,1,1,0,0.0,1,1,1
U105200,2026-04-10,2026-04,treatment,1,1,0,0,0.0,1,1,1
U105201,2026-06-28,2026-06,treatment,1,1,1,0,0.0,0,0,0
U105202,2026-05-25,2026-05,control,1,0,0,0,0.0,1,1,1
U105203,2026-06-02,2026-06,control,1,0,0,0,0.0,1,1,1
U105204,2026-06-27,2026-06,control,1,0,0,0,0.0,1,1,1
U105205,2026-04-21,2026-04,treatment,1,0,0,0,0.0,0,0,0
U105206,2026-06-11,2026-06,treatment,1,0,0,0,0.0,1,1,1
U105207,2026-04-29,2026-04,control,1,1,0,0,0.0,0,0,0
U105208,2026-06-17,2026-06,treatment,1,0,0,0,0.0,0,0,0
U105209,2026-03-18,2026-03,treatment,1,0,0,0,0.0,0,0,0
U105210,2026-06-25,2026-06,treatment,1,0,0,0,0.0,0,0,0
U105211,2026-03-26,2026-03,control,1,1,1,1,27.66,1,1,1
U105212,2026-04-13,2026-04,treatment,1,1,0,0,0.0,0,0,0
U105213,2026-06-06,2026-06,control,1,1,1,0,0.0,1,1,1
U105214,2026-04-23,2026-04,treatment,1,0,0,0,0.0,0,0,0
U105215,2026-05-21,2026-05,control,1,0,0,0,0.0,0,0,0
U105216,2026-05-01,2026-05,control,1,0,0,0,0.0,0,0,0
U105217,2026-06-05,2026-06,treatment,1,1,1,1,75.85,0,0,0
U105218,2026-03-28,2026-03,treatment,1,0,0,0,0.0,0,0,0
U105219,2026-02-13,2026-02,control,1,0,0,0,0.0,1,1,1
U105220,2026-04-09,2026-04,control,1,0,0,0,0.0,0,0,0
U105221,2026-05-04,2026-05,treatment,1,0,0,0,0.0,0,0,0
U105222,2026-03-15,2026-03,treatment,1,0,0,0,0.0,0,0,0
U105223,2026-04-18,2026-04,treatment,1,0,0,0,0.0,0,0,0
U105224,2026-04-24,2026-04,treatment,1,0,0,0,0.0,1,1,1
U105225,2026-02-13,2026-02,control,1,0,0,0,0.0,0,0,0
U105226,2026-05-18,2026-05,treatment,1,0,0,0,0.0,1,1,1
U105227,2026-06-19,2026-06,treatment,1,1,0,0,0.0,0,0,0
U105228,2026-03-12,2026-03,treatment,1,0,0,0,0.0,0,0,0
U105229,2026-05-20,2026-05,control,1,1,0,0,0.0,1,1,1
U105230,2026-05-27,2026-05,treatment,1,0,0,0,0.0,1,1,1
U105231,2026-04-27,2026-04,treatment,1,0,0,0,0.0,1,1,1
U105232,2026-05-31,2026-05,treatment,1,1,1,1,53.56,0,0,0
U105233,2026-04-26,2026-04,treatment,1,1,1,0,0.0,0,0,0
U105234,2026-05-08,2026-05,treatment,1,0,0,0,0.0,1,1,1
U105235,2026-01-16,2026-01,treatment,1,0,0,0,0.0,0,0,0
U105236,2026-05-30,2026-05,control,1,0,0,0,0.0,0,0,0
U105237,2026-05-27,2026-05,control,1,0,0,0,0.0,0,0,0
U105238,2026-02-05,2026-02,treatment,1,0,0,0,0.0,1,1,1
U105239,2026-04-20,2026-04,treatment,1,0,0,0,0.0,1,1,1
U105240,2026-06-28,2026-06,control,1,0,0,0,0.0,0,0,0
U105241,2026-04-27,2026-04,treatment,1,0,0,0,0.0,1,1,1
U105242,2026-05-08,2026-05,control,1,1,0,0,0.0,0,0,0
U105243,2026-06-21,2026-06,control,1,0,0,0,0.0,1,1,1
U105244,2026-06-02,2026-06,treatment,1,0,0,0,0.0,0,0,0
U105245,2026-05-18,2026-05,treatment,1,1,1,1,93.33,1,1,1
U105246,2026-06-10,2026-06,control,1,1,1,0,0.0,0,0,0
U105247,2026-06-17,2026-06,treatment,1,0,0,0,0.0,0,0,0
U105248,2026-05-02,2026-05,treatment,1,0,0,0,0.0,0,0,0
U105249,2026-05-05,2026-05,treatment,1,1,1,0,0.0,0,0,0
U105250,2026-04-22,2026-04,control,1,0,0,0,0.0,0,0,0
U105251,2026-06-26,2026-06,treatment,1,1,0,0,0.0,0,0,0
U105252,2026-05-31,2026-05,control,1,0,0,0,0.0,1,1,1
U105253,2026-02-21,2026-02,control,1,0,0,0,0.0,1,1,1
U105254,2026-06-17,2026-06,treatment,1,1,0,0,0.0,1,1,1
U105255,2026-05-05,2026-05,treatment,1,1,0,0,0.0,1,1,1
U105256,2026-02-17,2026-02,control,1,0,0,0,0.0,0,0,0
U105257,2026-05-14,2026-05,treatment,1,1,0,0,0.0,0,0,0
U105258,2026-04-27,2026-04,treatment,1,0,0,0,0.0,1,1,1
U105259,2026-06-18,2026-06,treatment,1,1,1,1,80.08,0,0,0
U105260,2026-03-23,2026-03,treatment,1,1,0,0,0.0,1,1,1
U105261,2026-06-13,2026-06,control,1,0,0,0,0.0,0,0,0
U105262,2026-05-15,2026-05,treatment,1,0,0,0,0.0,0,0,0
U105263,2026-02-12,2026-02,control,1,0,0,0,0.0,0,0,0
U105264,2026-06-27,2026-06,treatment,1,0,0,0,0.0,0,0,0
U105265,2026-05-09,2026-05,control,1,0,0,0,0.0,1,1,1
U105266,2026-04-08,2026-04,control,1,1,1,1,15.74,0,0,0
U105267,2026-05-04,2026-05,treatment,1,0,0,0,0.0,0,0,0
U105268,2026-06-16,2026-06,control,1,0,0,0,0.0,0,0,0
U105269,2026-04-10,2026-04,control,1,1,1,0,0.0,0,0,0
U105270,2026-03-21,2026-03,control,1,0,0,0,0.0,0,0,0
U105271,2026-03-06,2026-03,treatment,1,0,0,0,0.0,0,0,0
U105272,2026-04-09,2026-04,treatment,1,0,0,0,0.0,0,0,0
U105273,2026-06-08,2026-06,control,1,0,0,0,0.0,0,0,0
U105274,2026-05-04,2026-05,control,1,0,0,0,0.0,0,0,0
U105275,2026-03-27,2026-03,control,1,1,0,0,0.0,0,0,0
U105276,2026-03-15,2026-03,treatment,1,0,0,0,0.0,0,0,0
U105277,2026-04-14,2026-04,treatment,1,1,1,0,0.0,1,1,1
U105278,2026-06-24,2026-06,control,1,1,0,0,0.0,0,0,0
U105279,2026-04-16,2026-04,control,1,1,0,0,0.0,0,0,0
U105280,2026-06-28,2026-06,control,1,0,0,0,0.0,0,0,0
U105281,2026-05-06,2026-05,control,1,0,0,0,0.0,0,0,0
U105282,2026-03-18,2026-03,control,1,1,1,1,51.9,0,0,0
U105283,2026-06-19,2026-06,treatment,1,0,0,0,0.0,0,0,0
U105284,2026-05-03,2026-05,control,1,0,0,0,0.0,1,1,1
U105285,2026-06-01,2026-06,treatment,1,1,1,1,46.14,0,0,0
U105286,2026-06-28,2026-06,treatment,1,1,1,1,64.65,1,1,1
U105287,2026-02-10,2026-02,control,1,0,0,0,0.0,1,1,1
U105288,2026-02-25,2026-02,treatment,1,1,0,0,0.0,1,1,1
U105289,2026-06-02,2026-06,treatment,1,0,0,0,0.0,0,0,0
U105290,2026-04-06,2026-04,control,1,0,0,0,0.0,0,0,0
U105291,2026-03-19,2026-03,treatment,1,1,0,0,0.0,0,0,0
U105292,2026-02-05,2026-02,control,1,1,1,0,0.0,0,0,0
U105293,2026-01-27,2026-01,treatment,1,1,1,0,0.0,0,0,0
U105294,2026-06-08,2026-06,treatment,1,0,0,0,0.0,1,1,1
U105295,2026-03-07,2026-03,treatment,1,1,0,0,0.0,0,0,0
U105296,2026-05-04,2026-05,treatment,1,0,0,0,0.0,1,1,1
U105297,2026-05-21,2026-05,treatment,1,0,0,0,0.0,1,1,1
U105298,2026-04-28,2026-04,treatment,1,1,1,0,0.0,0,0,0
U105299,2026-01-30,2026-01,treatment,1,0,0,0,0.0,0,0,0
U105300,2026-06-09,2026-06,control,1,0,0,0,0.0,1,1,1
U105301,2026-01-19,2026-01,treatment,1,0,0,0,0.0,0,0,0
U105302,2026-06-07,2026-06,control,1,0,0,0,0.0,0,0,0
U105303,2026-06-20,2026-06,control,1,0,0,0,0.0,0,0,0
U105304,2026-04-29,2026-04,treatment,1,0,0,0,0.0,0,0,0
U105305,2026-05-12,2026-05,control,1,0,0,0,0.0,1,1,1
U105306,2026-05-05,2026-05,control,1,0,0,0,0.0,0,0,0
U105307,2026-04-23,2026-04,treatment,1,1,1,1,46.37,0,0,0
U105308,2026-06-19,2026-06,control,1,1,0,0,0.0,0,0,0
U105309,2026-06-20,2026-06,control,1,0,0,0,0.0,0,0,0
U105310,2026-04-15,2026-04,treatment,1,0,0,0,0.0,1,1,1
U105311,2026-05-22,2026-05,treatment,1,1,1,1,52.88,0,0,0
U105312,2026-06-23,2026-06,treatment,1,0,0,0,0.0,0,0,0
U105313,2026-06-26,2026-06,treatment,1,0,0,0,0.0,0,0,0
U105314,2026-05-09,2026-05,treatment,1,1,0,0,0.0,1,1,1
U105315,2026-05-02,2026-05,treatment,1,0,0,0,0.0,1,1,1
U105316,2026-04-06,2026-04,control,1,0,0,0,0.0,0,0,0
U105317,2026-06-26,2026-06,treatment,1,0,0,0,0.0,0,0,0
U105318,2026-03-10,2026-03,treatment,1,0,0,0,0.0,0,0,0
U105319,2026-05-18,2026-05,control,1,0,0,0,0.0,0,0,0
U105320,2026-04-06,2026-04,control,1,1,0,0,0.0,0,0,0
U105321,2026-04-06,2026-04,control,1,1,1,1,62.19,0,0,0
U105322,2026-04-25,2026-04,treatment,1,0,0,0,0.0,1,1,1
U105323,2026-06-29,2026-06,control,1,1,1,0,0.0,0,0,0
U105324,2026-02-12,2026-02,treatment,1,1,0,0,0.0,0,0,0
U105325,2026-05-17,2026-05,treatment,1,0,0,0,0.0,1,1,1
U105326,2026-02-21,2026-02,treatment,1,0,0,0,0.0,0,0,0
U105327,2026-03-12,2026-03,control,1,0,0,0,0.0,1,1,1
U105328,2026-04-30,2026-04,treatment,1,1,1,1,111.71,1,1,1
U105329,2026-05-09,2026-05,control,1,0,0,0,0.0,0,0,0
U105330,2026-04-02,2026-04,treatment,1,1,0,0,0.0,1,1,1
U105331,2026-04-12,2026-04,treatment,1,0,0,0,0.0,0,0,0
U105332,2026-02-23,2026-02,control,1,0,0,0,0.0,0,0,0
U105333,2026-04-10,2026-04,treatment,1,0,0,0,0.0,0,0,0
U105334,2026-06-26,2026-06,control,1,1,0,0,0.0,0,0,0
U105335,2026-06-24,2026-06,treatment,1,0,0,0,0.0,1,1,1
U105336,2026-04-15,2026-04,control,1,0,0,0,0.0,0,0,0
U105337,2026-05-16,2026-05,control,1,0,0,0,0.0,1,1,1
U105338,2026-06-21,2026-06,control,1,1,0,0,0.0,0,0,0
U105339,2026-01-15,2026-01,control,1,1,1,1,36.47,1,1,1
U105340,2026-06-12,2026-06,treatment,1,0,0,0,0.0,0,0,0
U105341,2026-06-25,2026-06,treatment,1,1,0,0,0.0,0,0,0
U105342,2026-02-24,2026-02,treatment,1,0,0,0,0.0,1,1,1
U105343,2026-03-14,2026-03,control,1,0,0,0,0.0,0,0,0
U105344,2026-06-26,2026-06,control,1,0,0,0,0.0,0,0,0
U105345,2026-05-12,2026-05,treatment,1,0,0,0,0.0,0,0,0
U105346,2026-01-22,2026-01,control,1,0,0,0,0.0,1,1,1
U105347,2026-04-02,2026-04,treatment,1,1,0,0,0.0,1,1,1
U105348,2026-05-01,2026-05,treatment,1,1,0,0,0.0,0,0,0
U105349,2026-05-30,2026-05,control,1,1,0,0,0.0,1,1,1
U105350,2026-06-04,2026-06,treatment,1,1,0,0,0.0,1,1,1
U105351,2026-06-29,2026-06,treatment,1,1,0,0,0.0,0,0,0
U105352,2026-04-07,2026-04,treatment,1,0,0,0,0.0,1,1,1
U105353,2026-05-13,2026-05,control,1,1,0,0,0.0,1,1,1
U105354,2026-05-12,2026-05,control,1,0,0,0,0.0,0,0,0
U105355,2026-04-25,2026-04,control,1,1,0,0,0.0,0,0,0
U105356,2026-03-16,2026-03,control,1,0,0,0,0.0,1,1,1
U105357,2026-06-27,2026-06,control,1,0,0,0,0.0,1,1,1
U105358,2026-06-16,2026-06,treatment,1,1,1,1,37.66,1,1,1
U105359,2026-05-08,2026-05,treatment,1,1,0,0,0.0,1,1,1
U105360,2026-05-20,2026-05,treatment,1,0,0,0,0.0,0,0,0
U105361,2026-03-27,2026-03,control,1,0,0,0,0.0,0,0,0
U105362,2026-05-13,2026-05,treatment,1,0,0,0,0.0,1,1,1
U105363,2026-05-31,2026-05,control,1,1,1,0,0.0,0,0,0
U105364,2026-05-10,2026-05,treatment,1,0,0,0,0.0,0,0,0
U105365,2026-06-29,2026-06,treatment,1,0,0,0,0.0,0,0,0
U105366,2026-05-21,2026-05,treatment,1,0,0,0,0.0,0,0,0
U105367,2026-04-20,2026-04,treatment,1,0,0,0,0.0,0,0,0
U105368,2026-06-08,2026-06,treatment,1,0,0,0,0.0,1,1,1
U105369,2026-03-16,2026-03,control,1,1,1,1,29.39,1,1,1
U105370,2026-04-22,2026-04,control,1,1,1,1,37.55,1,1,1
U105371,2026-04-17,2026-04,control,1,0,0,0,0.0,0,0,0
U105372,2026-04-29,2026-04,control,1,1,1,0,0.0,0,0,0
U105373,2026-06-09,2026-06,treatment,1,0,0,0,0.0,0,0,0
U105374,2026-05-06,2026-05,control,1,0,0,0,0.0,0,0,0
U105375,2026-06-10,2026-06,treatment,1,0,0,0,0.0,0,0,0
U105376,2026-05-17,2026-05,control,1,0,0,0,0.0,1,1,1
U105377,2026-04-16,2026-04,control,1,1,0,0,0.0,1,1,1
U105378,2026-06-11,2026-06,treatment,1,0,0,0,0.0,0,0,0
U105379,2026-03-29,2026-03,control,1,1,1,0,0.0,0,0,0
U105380,2026-03-27,2026-03,treatment,1,1,1,1,53.12,0,0,0
U105381,2026-05-08,2026-05,treatment,1,1,1,0,0.0,1,1,1
U105382,2026-04-02,2026-04,control,1,1,1,0,0.0,1,1,1
U105383,2026-01-18,2026-01,treatment,1,1,1,0,0.0,1,1,1
U105384,2026-05-25,2026-05,control,1,0,0,0,0.0,1,1,1
U105385,2026-05-09,2026-05,treatment,1,0,0,0,0.0,0,0,0
U105386,2026-05-01,2026-05,treatment,1,0,0,0,0.0,0,0,0
U105387,2026-06-27,2026-06,control,1,1,1,0,0.0,0,0,0
U105388,2026-05-17,2026-05,treatment,1,0,0,0,0.0,0,0,0
U105389,2026-06-17,2026-06,control,1,1,1,1,59.82,0,0,0
U105390,2026-03-09,2026-03,treatment,1,0,0,0,0.0,0,0,0
U105391,2026-05-16,2026-05,treatment,1,0,0,0,0.0,0,0,0
U105392,2026-06-17,2026-06,treatment,1,0,0,0,0.0,1,1,1
U105393,2026-05-18,2026-05,treatment,1,1,0,0,0.0,0,0,0
U105394,2026-06-02,2026-06,control,1,0,0,0,0.0,0,0,0
U105395,2026-04-20,2026-04,treatment,1,0,0,0,0.0,0,0,0
U105396,2026-02-24,2026-02,control,1,0,0,0,0.0,0,0,0
U105397,2026-05-02,2026-05,treatment,1,0,0,0,0.0,1,1,1
U105398,2026-04-24,2026-04,control,1,0,0,0,0.0,0,0,0
U105399,2026-06-17,2026-06,treatment,1,0,0,0,0.0,0,0,0
U105400,2026-03-30,2026-03,treatment,1,0,0,0,0.0,0,0,0
U105401,2026-06-26,2026-06,treatment,1,0,0,0,0.0,0,0,0
U105402,2026-06-26,2026-06,control,1,1,1,0,0.0,0,0,0
U105403,2026-03-31,2026-03,treatment,1,1,0,0,0.0,0,0,0
U105404,2026-04-17,2026-04,treatment,1,0,0,0,0.0,0,0,0
U105405,2026-06-20,2026-06,treatment,1,0,0,0,0.0,1,1,1
U105406,2026-06-26,2026-06,control,1,0,0,0,0.0,0,0,0
U105407,2026-04-30,2026-04,control,1,1,0,0,0.0,0,0,0
U105408,2026-04-12,2026-04,control,1,0,0,0,0.0,0,0,0
U105409,2026-05-11,2026-05,control,1,0,0,0,0.0,0,0,0
U105410,2026-05-30,2026-05,control,1,0,0,0,0.0,0,0,0
U105411,2026-04-05,2026-04,control,1,0,0,0,0.0,0,0,0
U105412,2026-06-04,2026-06,control,1,0,0,0,0.0,0,0,0
U105413,2026-02-10,2026-02,control,1,1,0,0,0.0,0,0,0
U105414,2026-02-09,2026-02,control,1,0,0,0,0.0,0,0,0
U105415,2026-04-22,2026-04,treatment,1,0,0,0,0.0,1,1,1
U105416,2026-04-18,2026-04,treatment,1,0,0,0,0.0,0,0,0
U105417,2026-04-12,2026-04,control,1,1,1,1,55.48,0,0,0
U105418,2026-05-07,2026-05,treatment,1,0,0,0,0.0,1,1,1
U105419,2026-04-12,2026-04,treatment,1,0,0,0,0.0,1,1,1
U105420,2026-03-20,2026-03,treatment,1,1,1,1,37.49,0,0,0
U105421,2026-04-11,2026-04,control,1,1,1,0,0.0,1,1,1
U105422,2026-06-27,2026-06,control,1,0,0,0,0.0,0,0,0
U105423,2026-04-26,2026-04,treatment,1,0,0,0,0.0,1,1,1
U105424,2026-05-01,2026-05,control,1,0,0,0,0.0,0,0,0
U105425,2026-05-17,2026-05,control,1,1,0,0,0.0,1,1,1
U105426,2026-06-28,2026-06,control,1,0,0,0,0.0,0,0,0
U105427,2026-03-30,2026-03,control,1,0,0,0,0.0,0,0,0
U105428,2026-05-29,2026-05,treatment,1,0,0,0,0.0,1,1,1
U105429,2026-06-02,2026-06,control,1,0,0,0,0.0,1,1,1
U105430,2026-05-21,2026-05,treatment,1,0,0,0,0.0,0,0,0
U105431,2026-02-23,2026-02,treatment,1,1,1,1,56.08,0,0,0
U105432,2026-05-29,2026-05,treatment,1,0,0,0,0.0,0,0,0
U105433,2026-02-15,2026-02,control,1,1,0,0,0.0,1,1,1
U105434,2026-05-19,2026-05,control,1,0,0,0,0.0,0,0,0
U105435,2026-06-04,2026-06,control,1,1,0,0,0.0,0,0,0
U105436,2026-03-24,2026-03,control,1,1,1,1,117.52,1,1,1
U105437,2026-06-15,2026-06,treatment,1,0,0,0,0.0,1,1,1
U105438,2026-02-01,2026-02,control,1,0,0,0,0.0,1,1,1
U105439,2026-06-15,2026-06,treatment,1,0,0,0,0.0,1,1,1
U105440,2026-05-03,2026-05,treatment,1,0,0,0,0.0,0,0,0
U105441,2026-03-25,2026-03,treatment,1,0,0,0,0.0,1,1,1
U105442,2026-03-07,2026-03,treatment,1,0,0,0,0.0,0,0,0
U105443,2026-06-25,2026-06,control,1,1,1,0,0.0,0,0,0
U105444,2026-02-18,2026-02,control,1,1,1,0,0.0,0,0,0
U105445,2026-03-22,2026-03,control,1,0,0,0,0.0,0,0,0
U105446,2026-04-17,2026-04,control,1,1,0,0,0.0,1,1,1
U105447,2026-05-22,2026-05,treatment,1,1,0,0,0.0,0,0,0
U105448,2026-05-13,2026-05,control,1,0,0,0,0.0,0,0,0
U105449,2026-03-05,2026-03,control,1,0,0,0,0.0,0,0,0
U105450,2026-04-07,2026-04,treatment,1,0,0,0,0.0,0,0,0
U105451,2026-03-29,2026-03,control,1,0,0,0,0.0,1,1,1
U105452,2026-03-25,2026-03,treatment,1,0,0,0,0.0,0,0,0
U105453,2026-04-26,2026-04,control,1,0,0,0,0.0,0,0,0
U105454,2026-06-01,2026-06,control,1,1,0,0,0.0,0,0,0
U105455,2026-03-25,2026-03,treatment,1,1,0,0,0.0,0,0,0
U105456,2026-04-19,2026-04,treatment,1,0,0,0,0.0,1,1,1
U105457,2026-04-23,2026-04,control,1,1,1,0,0.0,1,1,1
U105458,2026-06-27,2026-06,control,1,1,0,0,0.0,0,0,0
U105459,2026-06-25,2026-06,control,1,0,0,0,0.0,1,1,1
U105460,2026-06-11,2026-06,control,1,1,0,0,0.0,0,0,0
U105461,2026-03-30,2026-03,control,1,0,0,0,0.0,0,0,0
U105462,2026-02-16,2026-02,treatment,1,0,0,0,0.0,1,1,1
U105463,2026-04-12,2026-04,control,1,0,0,0,0.0,0,0,0
U105464,2026-04-03,2026-04,control,1,0,0,0,0.0,1,1,1
U105465,2026-05-09,2026-05,treatment,1,0,0,0,0.0,1,1,1
U105466,2026-06-08,2026-06,control,1,0,0,0,0.0,1,1,1
U105467,2026-06-16,2026-06,control,1,1,0,0,0.0,0,0,0
U105468,2026-06-15,2026-06,treatment,1,1,1,1,41.71,0,0,0
U105469,2026-04-18,2026-04,control,1,0,0,0,0.0,1,1,1
U105470,2026-05-30,2026-05,treatment,1,0,0,0,0.0,0,0,0
U105471,2026-04-11,2026-04,control,1,1,1,0,0.0,0,0,0
U105472,2026-02-14,2026-02,control,1,0,0,0,0.0,0,0,0
U105473,2026-05-31,2026-05,control,1,0,0,0,0.0,0,0,0
U105474,2026-01-18,2026-01,control,1,0,0,0,0.0,1,1,1
U105475,2026-04-26,2026-04,control,1,1,1,1,43.68,0,0,0
U105476,2026-04-14,2026-04,control,1,1,0,0,0.0,0,0,0
U105477,2026-05-30,2026-05,treatment,1,1,1,1,74.96,1,1,1
U105478,2026-06-07,2026-06,treatment,1,0,0,0,0.0,1,1,1
U105479,2026-04-10,2026-04,control,1,1,1,0,0.0,1,1,1
U105480,2026-06-12,2026-06,treatment,1,0,0,0,0.0,0,0,0
U105481,2026-04-08,2026-04,treatment,1,0,0,0,0.0,0,0,0
U105482,2026-05-01,2026-05,treatment,1,0,0,0,0.0,0,0,0
U105483,2026-06-03,2026-06,control,1,1,0,0,0.0,0,0,0
U105484,2026-05-30,2026-05,treatment,1,0,0,0,0.0,0,0,0
U105485,2026-06-28,2026-06,control,1,0,0,0,0.0,0,0,0
U105486,2026-03-27,2026-03,control,1,1,1,0,0.0,0,0,0
U105487,2026-05-27,2026-05,treatment,1,1,1,0,0.0,1,1,1
U105488,2026-05-21,2026-05,treatment,1,1,1,1,75.11,0,0,0
U105489,2026-06-22,2026-06,treatment,1,0,0,0,0.0,0,0,0
U105490,2026-03-13,2026-03,treatment,1,1,1,0,0.0,1,1,1
U105491,2026-06-06,2026-06,control,1,1,1,1,30.33,0,0,0
U105492,2026-05-16,2026-05,treatment,1,0,0,0,0.0,1,1,1
U105493,2026-04-05,2026-04,control,1,0,0,0,0.0,0,0,0
U105494,2026-05-04,2026-05,control,1,0,0,0,0.0,0,0,0
U105495,2026-04-14,2026-04,treatment,1,0,0,0,0.0,0,0,0
U105496,2026-05-18,2026-05,control,1,0,0,0,0.0,0,0,0
U105497,2026-06-19,2026-06,treatment,1,0,0,0,0.0,0,0,0
U105498,2026-05-16,2026-05,control,1,0,0,0,0.0,1,1,1
U105499,2026-05-24,2026-05,treatment,1,0,0,0,0.0,1,1,1
U105500,2026-05-10,2026-05,control,1,1,0,0,0.0,0,0,0
U105501,2026-02-10,2026-02,control,1,0,0,0,0.0,1,1,1
U105502,2026-03-28,2026-03,treatment,1,0,0,0,0.0,0,0,0
U105503,2026-05-07,2026-05,control,1,1,0,0,0.0,1,1,1
U105504,2026-04-11,2026-04,treatment,1,0,0,0,0.0,1,1,1
U105505,2026-03-18,2026-03,treatment,1,0,0,0,0.0,0,0,0
U105506,2026-05-08,2026-05,treatment,1,0,0,0,0.0,0,0,0
U105507,2026-04-13,2026-04,treatment,1,1,1,0,0.0,0,0,0
U105508,2026-04-02,2026-04,control,1,1,1,1,40.65,1,1,1
U105509,2026-05-03,2026-05,treatment,1,1,0,0,0.0,0,0,0
U105510,2026-03-07,2026-03,control,1,1,1,0,0.0,0,0,0
U105511,2026-06-23,2026-06,control,1,0,0,0,0.0,0,0,0
U105512,2026-06-17,2026-06,control,1,1,0,0,0.0,0,0,0
U105513,2026-06-01,2026-06,treatment,1,1,1,0,0.0,0,0,0
U105514,2026-02-28,2026-02,treatment,1,0,0,0,0.0,1,1,1
U105515,2026-06-08,2026-06,treatment,1,1,0,0,0.0,1,1,1
U105516,2026-06-11,2026-06,treatment,1,0,0,0,0.0,0,0,0
U105517,2026-06-07,2026-06,treatment,1,0,0,0,0.0,1,1,1
U105518,2026-03-02,2026-03,treatment,1,1,1,0,0.0,0,0,0
U105519,2026-05-25,2026-05,control,1,0,0,0,0.0,0,0,0
U105520,2026-06-14,2026-06,treatment,1,0,0,0,0.0,0,0,0
U105521,2026-05-17,2026-05,treatment,1,1,0,0,0.0,0,0,0
U105522,2026-05-25,2026-05,control,1,1,1,1,56.9,1,1,1
